,P7_FIC_104/PID/PV.CV,P7_FIC_103/PID/PV.CV,P7_FIC_105/PID/PV.CV,,P7_TIC_102/PID/PV.CV,P7_TIC_202/PID/PV.CV,P7_FIC_103/PID/PV.CV,P7_LIC_201/PID/PV.CV,,P7_LIC_301/PID/PV.CV,P7_LIC_101/PID/PV.CV
17:01:10,4.786970139,6.093132019,11.46467972,,69.02664185,67.43453979,6.093132019,0.170187697,,0.157675803,0.205153495
17:01:11,4.767499924,6.059922218,11.45625019,,69.02664185,67.43453979,6.059922218,0.169994503,,0.157793805,0.205271497
17:01:12,4.774768829,6.139272213,11.46000004,,69.02664185,67.43453979,6.139272213,0.170359299,,0.161234498,0.205314398
17:01:13,4.794538975,6.168734074,11.46187019,,69.02664185,67.43453979,6.168734074,0.170520306,,0.160236701,0.205325097
17:01:14,4.803081036,6.146971226,11.45718956,,69.02664185,67.45604706,6.146971226,0.170541704,,0.161288202,0.205411002
17:01:15,4.828289986,6.097529888,11.47684002,,69.00512695,67.43453979,6.097529888,0.170370102,,0.159257203,0.205486104
17:01:16,4.836120129,6.130021095,11.46936035,,69.00512695,67.43453979,6.130021095,0.1708958,,0.160011396,0.205539703
17:01:17,4.837098122,6.12049818,11.47122955,,68.98361206,67.43453979,6.12049818,0.170992404,,0.161288202,0.205529004
17:01:18,4.853042126,6.140812874,11.47871017,,68.98361206,67.43453979,6.140812874,0.171121106,,0.163959697,0.205593407
17:01:19,4.85011816,6.162852764,11.47402954,,68.96209717,67.43453979,6.162852764,0.171324998,,0.164893106,0.205657795
17:01:20,4.865372181,6.160038948,11.46842003,,68.94058228,67.43453979,6.160038948,0.171357095,,0.163734406,0.205679193
17:01:21,4.877668858,6.142096996,11.46654987,,68.91906738,67.45604706,6.142096996,0.171421498,,0.162843898,0.205657795
17:01:22,4.872495174,6.07161808,11.49085045,,68.91906738,67.45604706,6.07161808,0.171636105,,0.165708497,0.205722094
17:01:23,4.880899906,6.186089039,11.51043987,,68.89755249,67.45604706,6.186089039,0.171732694,,0.161406204,0.205850899
17:01:24,4.894447803,6.160294056,11.51231003,,68.8760376,67.45604706,6.160294056,0.171829194,,0.163734406,0.205872297
17:01:25,4.893804073,6.174098969,11.50765038,,68.8760376,67.45604706,6.174098969,0.172129601,,0.164839506,0.205861598
17:01:26,4.894769192,6.128221035,11.49178028,,68.8760376,67.45604706,6.128221035,0.172151104,,0.161770999,0.205979601
17:01:27,4.918547153,6.080699921,11.5020504,,68.85452271,67.45604706,6.080699921,0.172344193,,0.164796606,0.206022501
17:01:28,4.887355804,6.145175934,11.5020504,,68.85452271,67.47756958,6.145175934,0.172623202,,0.164539099,0.206076205
17:01:29,4.933269978,6.13233614,11.50485039,,68.8760376,67.47756958,6.13233614,0.172462195,,0.1653115,0.206054702
17:01:30,4.983822823,6.102955818,11.50858021,,68.8760376,67.49907684,6.102955818,0.1726017,,0.167489603,0.206011802
17:01:31,5.006546974,6.087437153,11.50578022,,68.8760376,67.49907684,6.087437153,0.172751904,,0.163938299,0.206001103
17:01:32,4.995513916,6.193221092,11.51231003,,68.8760376,67.49907684,6.193221092,0.172955796,,0.167274997,0.206119105
17:01:33,4.991094112,6.151073933,11.50018024,,68.8760376,67.49907684,6.151073933,0.172955796,,0.164335206,0.206269294
17:01:34,4.983507156,6.192457199,11.50111961,,68.8760376,67.49907684,6.192457199,0.173288405,,0.167307198,0.206322894
17:01:35,4.97527504,6.199581146,11.5188303,,68.8760376,67.49907684,6.199581146,0.173288405,,0.167596802,0.206397995
17:01:36,4.961312771,6.236345768,11.50671005,,68.85452271,67.49907684,6.236345768,0.173535094,,0.164496198,0.2065375
17:01:37,4.958134174,6.219638824,11.51043987,,68.85452271,67.49907684,6.219638824,0.173481494,,0.169334903,0.206698507
17:01:38,4.978127003,6.224706173,11.49271965,,68.83300781,67.49907684,6.224706173,0.173717499,,0.167757794,0.206880897
17:01:39,4.980342865,6.201362133,11.49738979,,68.83300781,67.52059937,6.201362133,0.173953593,,0.169120297,0.206966698
17:01:40,4.974640846,6.125390053,11.50485039,,68.83300781,67.52059937,6.125390053,0.173921406,,0.168251306,0.206988201
17:01:41,4.978127003,6.090803146,11.49551964,,68.81149292,67.52059937,6.090803146,0.174221799,,0.167189106,0.206955999
17:01:42,4.992356777,6.13156414,11.49645042,,68.81149292,67.54210663,6.13156414,0.1743505,,0.172070801,0.206955999
17:01:43,4.990777969,6.097270012,11.50951004,,68.81149292,67.56362915,6.097270012,0.174522206,,0.170064494,0.207181305
17:01:44,4.983507156,6.100372791,11.51323986,,68.78997803,67.56362915,6.100372791,0.174500704,,0.167897299,0.207181305
17:01:45,4.994252205,6.095718861,11.49365044,,68.78997803,67.56362915,6.095718861,0.1749084,,0.166963801,0.207202703
17:01:46,5.012842178,6.153892994,11.49925041,,68.78997803,67.56362915,6.153892994,0.174887002,,0.170128897,0.207256407
17:01:47,5.015357018,6.14363718,11.52068996,,68.76846313,67.58513641,6.14363718,0.175069407,,0.171512902,0.207342207
17:01:48,5.010324955,6.164133072,11.5039196,,68.76846313,67.58513641,6.164133072,0.175262496,,0.169699699,0.207395896
17:01:49,4.99709177,6.116889954,11.5020504,,68.76846313,67.60665894,6.116889954,0.175541505,,0.171298295,0.207363695
17:01:50,4.978759766,6.117405891,11.51323986,,68.76846313,67.60665894,6.117405891,0.175723895,,0.166384503,0.207374394
17:01:51,4.99488306,6.115086079,11.51603031,,68.74694824,67.60665894,6.115086079,0.175638005,,0.170815498,0.207503095
17:01:52,5.040129185,6.171800137,11.49738979,,68.74694824,67.60665894,6.171800137,0.175852597,,0.170000106,0.207589
17:01:53,5.034495831,6.134905815,11.51136971,,68.74694824,67.6281662,6.134905815,0.175884798,,0.171309099,0.207513899
17:01:54,5.021640778,6.163876057,11.49551964,,68.74694824,67.6281662,6.163876057,0.176110104,,0.169592395,0.207513899
17:01:55,5.019443035,6.173842907,11.49271965,,68.74694824,67.6281662,6.173842907,0.1760564,,0.169560298,0.207524598
17:01:56,5.021955013,6.062263012,11.51136971,,68.74694824,67.6281662,6.062263012,0.176292494,,0.173358306,0.207631901
17:01:57,5.070693016,6.081478119,11.50951004,,68.74694824,67.64968872,6.081478119,0.176421195,,0.172296107,0.207760602
17:01:58,5.097052097,6.176142216,11.51509953,,68.76846313,67.64968872,6.176142216,0.176764607,,0.172231793,0.207717702
17:01:59,5.088693142,6.076029778,11.52441978,,68.76846313,67.67120361,6.076029778,0.176635802,,0.175750896,0.207728505
17:02:00,5.081871986,6.073696136,11.51136971,,68.76846313,67.67120361,6.073696136,0.176979095,,0.171974301,0.207760602
17:02:01,5.097361088,6.146716118,11.51416969,,68.74694824,67.67120361,6.146716118,0.177247405,,0.174635097,0.207857206
17:02:02,5.101997852,6.173333168,11.51043987,,68.74694824,67.67120361,6.173333168,0.177483395,,0.176104903,0.207878694
17:02:03,5.109099865,6.201362133,11.5039196,,68.72543335,67.67120361,6.201362133,0.177547798,,0.1748925,0.207943007
17:02:04,5.113110065,6.13156414,11.49925041,,68.72543335,67.67120361,6.13156414,0.177730203,,0.174828202,0.207900107
17:02:05,5.102924824,6.074993134,11.5188303,,68.72543335,67.67120361,6.074993134,0.178084195,,0.173723102,0.207921594
17:02:06,5.103542805,6.062782764,11.52068996,,68.72543335,67.67120361,6.062782764,0.178030595,,0.176137105,0.208039597
17:02:07,5.101070881,6.079922199,11.51696968,,68.72543335,67.67120361,6.079922199,0.178277299,,0.176566303,0.208050296
17:02:08,5.107247829,6.08950901,11.49645042,,68.72543335,67.67120361,6.08950901,0.178245097,,0.172821805,0.208168298
17:02:09,5.095814228,6.146460056,11.51231003,,68.72543335,67.67120361,6.146460056,0.178599194,,0.174967602,0.208168298
17:02:10,5.078769207,6.136960983,11.51323986,,68.72543335,67.69271851,6.136960983,0.178674296,,0.175697193,0.208200499
17:02:11,5.083114147,6.191946983,11.50578022,,68.74694824,67.67120361,6.191946983,0.178567007,,0.1759547,0.208125398
17:02:12,5.079080105,6.125132084,11.49925041,,68.74694824,67.67120361,6.125132084,0.178803101,,0.176641405,0.208093196
17:02:13,5.090860844,6.116889954,11.50671005,,68.76846313,67.67120361,6.116889954,0.179167897,,0.175192997,0.208168298
17:02:14,5.074420929,6.055498123,11.50671005,,68.76846313,67.67120361,6.055498123,0.179468304,,0.176652104,0.208179101
17:02:15,5.075354099,6.126677036,11.49645042,,68.78997803,67.69271851,6.126677036,0.179543406,,0.175643593,0.208297104
17:02:16,5.144771099,6.119981766,11.48243999,,68.78997803,67.69271851,6.119981766,0.179661393,,0.177145705,0.208307803
17:02:17,5.166788101,6.093390942,11.48431015,,68.81149292,67.69271851,6.093390942,0.179897398,,0.181984395,0.208425805
17:02:18,5.164956093,6.085883141,11.50111961,,68.78997803,67.69271851,6.085883141,0.180079803,,0.178390205,0.208447307
17:02:19,5.165262222,6.019462109,11.49925041,,68.78997803,67.69271851,6.019462109,0.180251494,,0.175504103,0.208533093
17:02:20,5.178063869,6.014482975,11.50671005,,68.78997803,67.69271851,6.014482975,0.180509001,,0.179098293,0.208447307
17:02:21,5.176846981,6.083809853,11.48898029,,68.76846313,67.69271851,6.083809853,0.180820093,,0.1787121,0.208340004
17:02:22,5.184453964,6.080699921,11.49085045,,68.76846313,67.69271851,6.080699921,0.180970296,,0.180203393,0.208318502
17:02:23,5.171667099,6.009764194,11.49085045,,68.74694824,67.69271851,6.009764194,0.181034699,,0.180042505,0.208232701
17:02:24,5.181716919,6.025484085,11.47309971,,68.72543335,67.69271851,6.025484085,0.181292206,,0.179881498,0.208232701
17:02:25,5.171362877,6.094425201,11.46842003,,68.72543335,67.69271851,6.094425201,0.181495994,,0.181844905,0.208157599
17:02:26,5.165872097,6.010813236,11.46560955,,68.72543335,67.69271851,6.010813236,0.1816248,,0.179634705,0.208039597
17:02:27,5.146303177,5.919364929,11.47216034,,68.70391846,67.69271851,5.919364929,0.181914493,,0.180181995,0.207835704
17:02:28,5.136796951,5.970811844,11.45438004,,68.70391846,67.67120361,5.970811844,0.182343602,,0.177735701,0.207653403
17:02:29,5.113419056,5.874450207,11.46936035,,68.70391846,67.67120361,5.874450207,0.182751298,,0.180546701,0.2075461
17:02:30,5.130961895,5.892671108,11.46842003,,68.68240356,67.67120361,5.892671108,0.182794198,,0.180782795,0.207342207
17:02:31,5.128809929,5.892671108,11.45718956,,68.70391846,67.67120361,5.892671108,0.183083996,,0.181008101,0.207256407
17:02:32,5.135570049,5.906300068,11.46467972,,68.70391846,67.67120361,5.906300068,0.183105394,,0.180632606,0.207138404
17:02:33,5.139557838,5.885443211,11.46374035,,68.70391846,67.67120361,5.885443211,0.183191195,,0.1817054,0.206966698
17:02:34,5.150283813,5.875255108,11.47964001,,68.70391846,67.64968872,5.875255108,0.183180496,,0.183754697,0.206752107
17:02:35,5.155790806,5.958652973,11.47029018,,68.72543335,67.64968872,5.958652973,0.183513105,,0.181222603,0.206644803
17:02:36,5.180195808,5.891333103,11.45063019,,68.74694824,67.64968872,5.891333103,0.183620393,,0.182574496,0.2064946
17:02:37,5.191748142,5.89320612,11.47964001,,68.76846313,67.64968872,5.89320612,0.183942303,,0.180932999,0.206441
17:02:38,5.194177151,5.909502029,11.47964001,,68.76846313,67.64968872,5.909502029,0.184349999,,0.1821132,0.206290796
17:02:39,5.181413174,5.920695782,11.48058033,,68.78997803,67.64968872,5.920695782,0.184242696,,0.1826711,0.206162006
17:02:40,5.172885895,5.881690979,11.46374035,,68.81149292,67.64968872,5.881690979,0.184618205,,0.183625996,0.205979601
17:02:41,5.177152157,5.861283779,11.45625019,,68.81149292,67.64968872,5.861283779,0.184875697,,0.182907104,0.205904499
17:02:42,5.177760124,5.890530109,11.45905972,,68.83300781,67.64968872,5.890530109,0.185176104,,0.183980003,0.205818698
17:02:43,5.156096935,5.896148205,11.46560955,,68.83300781,67.64968872,5.896148205,0.185304895,,0.184516504,0.205657795
17:02:44,5.157930851,5.936917782,11.47496986,,68.85452271,67.64968872,5.936917782,0.185379997,,0.182392105,0.205582604
17:02:45,5.150283813,5.950974941,11.45438004,,68.85452271,67.64968872,5.950974941,0.185798407,,0.183025196,0.205464602
17:02:46,5.183543205,5.903896809,11.44594955,,68.8760376,67.64968872,5.903896809,0.186163202,,0.185031399,0.2053895
17:02:47,5.193570137,5.81619215,11.45250988,,68.8760376,67.64968872,5.81619215,0.1861417,,0.184301898,0.205153495
17:02:48,5.202364922,5.897218227,11.45718956,,68.89755249,67.64968872,5.897218227,0.186238304,,0.185095802,0.205035493
17:02:49,5.20085001,5.909235001,11.45812035,,68.89755249,67.64968872,5.909235001,0.186474293,,0.185986295,0.204896003
17:02:50,5.211449146,5.962884903,11.46467972,,68.91906738,67.64968872,5.962884903,0.186442107,,0.185685903,0.204724297
17:02:51,5.215381145,5.928678989,11.46187019,,68.94058228,67.64968872,5.928678989,0.186721101,,0.1849242,0.204509795
17:02:52,5.208725929,5.897218227,11.45812035,,68.91906738,67.64968872,5.897218227,0.186935604,,0.184913397,0.204348803
17:02:53,5.205698013,5.881422997,11.45718956,,68.94058228,67.64968872,5.881422997,0.1867854,,0.184634507,0.204241499
17:02:54,5.221724987,5.860476971,11.44501019,,68.94058228,67.64968872,5.860476971,0.187397003,,0.185557202,0.204198599
17:02:55,5.223837852,5.855632782,11.45156956,,68.91906738,67.64968872,5.855632782,0.187547207,,0.188003406,0.204059094
17:02:56,5.214170933,5.819984913,11.44968987,,68.94058228,67.64968872,5.819984913,0.187783197,,0.187155798,0.203887507
17:02:57,5.214776039,5.920164108,11.44968987,,68.94058228,67.64968872,5.920164108,0.188030005,,0.189376697,0.203780204
17:02:58,5.219611168,5.952033997,11.44406986,,68.96209717,67.64968872,5.952033997,0.188405499,,0.189054802,0.203533396
17:02:59,5.213263988,5.883834839,11.44876003,,68.96209717,67.64968872,5.883834839,0.188577205,,0.185256705,0.203426093
17:03:00,5.212658882,5.965528011,11.45250988,,68.96209717,67.64968872,5.965528011,0.188716695,,0.187059194,0.203297406
17:03:01,5.210542202,5.968434811,11.43000031,,68.98361206,67.64968872,5.968434811,0.189178005,,0.187520504,0.203297406
17:03:02,5.209937096,5.943286896,11.45718956,,69.00512695,67.64968872,5.943286896,0.189145803,,0.188507602,0.203233004
17:03:03,5.203577995,5.923358917,11.47122955,,69.02664185,67.64968872,5.923358917,0.189467698,,0.187144995,0.203104198
17:03:04,5.205395222,5.972130775,11.45532036,,69.02664185,67.64968872,5.972130775,0.189553499,,0.187241599,0.203007698
17:03:05,5.212357044,5.950974941,11.46000004,,69.04815674,67.64968872,5.950974941,0.189875394,,0.190063298,0.202911094
17:03:06,5.206606865,5.901226044,11.45812035,,69.04815674,67.64968872,5.901226044,0.190090001,,0.191093296,0.202771604
17:03:07,5.209937096,5.997158051,11.45250988,,69.04815674,67.64968872,5.997158051,0.190154299,,0.188024804,0.202632204
17:03:08,5.206910133,5.920962811,11.45812035,,69.04815674,67.64968872,5.920962811,0.190336704,,0.187939003,0.202503398
17:03:09,5.221120834,5.852939129,11.43562984,,69.06967163,67.64968872,5.852939129,0.190583497,,0.189301595,0.202363998
17:03:10,5.222630978,5.926020145,11.46092987,,69.06967163,67.64968872,5.926020145,0.190529898,,0.189956099,0.202256694
17:03:11,5.183543205,5.910570145,11.46936035,,69.06967163,67.64968872,5.910570145,0.191012695,,0.1900848,0.202235207
17:03:12,5.193265915,5.936652184,11.47309971,,69.06967163,67.64968872,5.936652184,0.191323802,,0.192305699,0.202235207
17:03:13,5.191141129,5.966056824,11.44126034,,69.09118652,67.64968872,5.966056824,0.191441804,,0.192112595,0.202106506
17:03:14,5.187798977,5.825399876,11.45438004,,69.11270142,67.64968872,5.825399876,0.191559896,,0.190395907,0.202052802
17:03:15,5.198121071,5.952828884,11.45438004,,69.11270142,67.64968872,5.952828884,0.191624194,,0.189720005,0.201945499
17:03:16,5.19508791,5.99189806,11.46560955,,69.11270142,67.64968872,5.99189806,0.192053407,,0.193904296,0.201902598
17:03:17,5.199335098,6.037244797,11.46374035,,69.11270142,67.64968872,6.037244797,0.192042693,,0.192230597,0.201902598
17:03:18,5.201154232,5.982154846,11.46187019,,69.11270142,67.64968872,5.982154846,0.192536205,,0.190567598,0.201848999
17:03:19,5.211145878,5.986633778,11.47402954,,69.11270142,67.64968872,5.986633778,0.192546904,,0.192466706,0.201816797
17:03:20,5.221423149,5.930807114,11.48338032,,69.13421631,67.64968872,5.930807114,0.192675695,,0.191973105,0.201709494
17:03:21,5.21719408,5.965528011,11.48898029,,69.1557312,67.64968872,5.965528011,0.192804396,,0.190599799,0.201548502
17:03:22,5.214776039,5.982419014,11.48898029,,69.1557312,67.64968872,5.982419014,0.192847297,,0.190964594,0.201484203
17:03:23,5.207514763,5.998209953,11.48618031,,69.17725372,67.64968872,5.998209953,0.193104804,,0.190331593,0.201484203
17:03:24,5.198424816,5.964207172,11.47402954,,69.19876099,67.64968872,5.964207172,0.193244293,,0.190578297,0.201505601
17:03:25,5.198121071,6.046899796,11.48431015,,69.19876099,67.64968872,6.046899796,0.193480298,,0.192359403,0.201323196
17:03:26,5.198728085,5.915636063,11.47496986,,69.22028351,67.64968872,5.915636063,0.193716407,,0.193550304,0.201366201
17:03:27,5.202971935,6.056539059,11.47964001,,69.22028351,67.64968872,6.056539059,0.193673506,,0.191608295,0.201355398
17:03:28,5.205698013,6.106056213,11.48338032,,69.22028351,67.64968872,6.106056213,0.194027498,,0.192724198,0.2014305
17:03:29,5.207212925,6.00267601,11.49271965,,69.22028351,67.67120361,6.00267601,0.194091901,,0.192370102,0.201419801
17:03:30,5.190534115,6.047681808,11.48058033,,69.22028351,67.67120361,6.047681808,0.194242105,,0.193099707,0.201441303
17:03:31,5.213869095,6.063824177,11.49271965,,69.24179077,67.67120361,6.063824177,0.194360107,,0.190835804,0.2014734
17:03:32,5.203880787,6.057580948,11.49738979,,69.24179077,67.69271851,6.057580948,0.194521099,,0.194580302,0.201398298
17:03:33,5.190228939,6.038290024,11.50018024,,69.26331329,67.69271851,6.038290024,0.194531798,,0.193850696,0.201484203
17:03:34,5.200547218,6.000575066,11.49925041,,69.24179077,67.69271851,6.000575066,0.194724903,,0.195299104,0.201355398
17:03:35,5.199940205,6.041683197,11.49085045,,69.26331329,67.69271851,6.041683197,0.195100397,,0.193850696,0.201366201
17:03:36,5.205698013,6.066681862,11.48711967,,69.26331329,67.69271851,6.066681862,0.195143297,,0.194762707,0.201312497
17:03:37,5.209029198,6.042204857,11.5020504,,69.24179077,67.69271851,6.042204857,0.195357904,,0.192627594,0.201398298
17:03:38,5.197817802,6.021556854,11.5039196,,69.24179077,67.69271851,6.021556854,0.195239902,,0.194515899,0.201355398
17:03:39,5.17227602,6.076290131,11.50485039,,69.26331329,67.69271851,6.076290131,0.195744202,,0.194408596,0.201398298
17:03:40,5.182631016,6.012124062,11.50018024,,69.26331329,67.69271851,6.012124062,0.1958085,,0.196372002,0.201355398
17:03:41,5.193265915,6.00267601,11.51696968,,69.26331329,67.69271851,6.00267601,0.196033806,,0.195781901,0.201248094
17:03:42,5.201154232,6.021819115,11.50298023,,69.26331329,67.69271851,6.021819115,0.196066007,,0.192970902,0.201258898
17:03:43,5.202669144,6.093132019,11.51231003,,69.28482056,67.7142334,6.093132019,0.196141094,,0.1963076,0.201398298
17:03:44,5.203880787,6.02835989,11.51976013,,69.28482056,67.7142334,6.02835989,0.196183994,,0.197766796,0.201494902
17:03:45,5.193570137,6.066422939,11.51323986,,69.28482056,67.7142334,6.066422939,0.196463004,,0.195084497,0.201516405
17:03:46,5.178369999,6.014745235,11.51231003,,69.28482056,67.73574829,6.014745235,0.196591705,,0.195181102,0.201494902
17:03:47,5.17227602,6.092096806,11.49458981,,69.28482056,67.73574829,6.092096806,0.1969136,,0.194430098,0.201612905
17:03:48,5.169228077,6.169755936,11.49271965,,69.28482056,67.73574829,6.169755936,0.197096005,,0.195642397,0.201527104
17:03:49,5.17227602,6.13336277,11.49645042,,69.28482056,67.73574829,6.13336277,0.196881399,,0.194816306,0.201612905
17:03:50,5.165872097,6.144405842,11.50485039,,69.28482056,67.75726318,6.144405842,0.1974608,,0.1963505,0.201634407
17:03:51,5.155179977,6.142096996,11.50858021,,69.28482056,67.75726318,6.142096996,0.197385699,,0.196125194,0.201666594
17:03:52,5.149977207,6.151073933,11.51416969,,69.26331329,67.75726318,6.151073933,0.197589502,,0.196994305,0.201816797
17:03:53,5.167091846,6.095201969,11.52254963,,69.26331329,67.75726318,6.095201969,0.197621703,,0.197477102,0.201913297
17:03:54,5.160985947,6.130021095,11.48991966,,69.26331329,67.75726318,6.130021095,0.197922096,,0.196833298,0.202042103
17:03:55,5.168313026,6.084329128,11.51231003,,69.24179077,67.75726318,6.084329128,0.198104501,,0.194612503,0.202203006
17:03:56,5.185062885,6.13156414,11.51043987,,69.24179077,67.77877808,6.13156414,0.198201105,,0.196994305,0.202256694
17:03:57,5.198121071,6.191184044,11.5039196,,69.24179077,67.77877808,6.191184044,0.198458597,,0.195674598,0.202363998
17:03:58,5.19235611,6.125647068,11.50111961,,69.22028351,67.77877808,6.125647068,0.198651701,,0.197369799,0.202374697
17:03:59,5.181413174,6.193221092,11.48711967,,69.19876099,67.77877808,6.193221092,0.198801905,,0.197176695,0.202503398
17:04:00,5.164956093,6.116374969,11.49831963,,69.19876099,67.80029297,6.116374969,0.199198902,,0.196736798,0.202653602
17:04:01,5.146608829,6.183794022,11.51323986,,69.19876099,67.80029297,6.183794022,0.199295506,,0.200148597,0.202653602
17:04:02,5.13403511,6.140044212,11.51416969,,69.19876099,67.80029297,6.140044212,0.199756801,,0.201296598,0.202696502
17:04:03,5.12358284,6.163364887,11.50765038,,69.19876099,67.80029297,6.163364887,0.199746102,,0.199719399,0.202825293
17:04:04,5.117424965,6.131821156,11.50765038,,69.17725372,67.82180786,6.131821156,0.1997675,,0.1974556,0.202889696
17:04:05,5.116807938,6.082513809,11.49645042,,69.17725372,67.82180786,6.082513809,0.200003594,,0.200384602,0.202889696
17:04:06,5.117116928,6.07525301,11.51231003,,69.1557312,67.84332275,6.07525301,0.200110897,,0.199086398,0.203018397
17:04:07,5.12358284,6.095201969,11.51416969,,69.1557312,67.84332275,6.095201969,0.200100094,,0.200921103,0.203050599
17:04:08,5.114960194,6.142610073,11.49178028,,69.13421631,67.86483765,6.142610073,0.200411305,,0.199451193,0.203168601
17:04:09,5.11033392,6.14902401,11.51416969,,69.13421631,67.86483765,6.14902401,0.200475603,,0.2002666,0.203200802
17:04:10,5.128809929,6.105280876,11.52068996,,69.13421631,67.86483765,6.105280876,0.200625896,,0.199225903,0.203254506
17:04:11,5.126966,6.03907299,11.50578022,,69.13421631,67.86483765,6.03907299,0.200636595,,0.199236602,0.203318805
17:04:12,5.144464016,6.14414978,11.50485039,,69.13421631,67.86483765,6.14414978,0.200657994,,0.198292494,0.203511998
17:04:13,5.125736237,6.199327946,11.50018024,,69.13421631,67.86483765,6.199327946,0.200765297,,0.198399797,0.203544095
17:04:14,5.150896072,6.178693771,11.49645042,,69.13421631,67.88635254,6.178693771,0.201065704,,0.1996658,0.203608498
17:04:15,5.157625198,6.159015179,11.50298023,,69.13421631,67.88635254,6.159015179,0.201183796,,0.200609893,0.2036836
17:04:16,5.164041042,6.22976923,11.50111961,,69.13421631,67.88635254,6.22976923,0.201334,,0.201146394,0.2037265
17:04:17,5.156096935,6.060963154,11.48618031,,69.13421631,67.90786743,6.060963154,0.201280296,,0.200921103,0.203672901
17:04:18,5.149977207,6.165154934,11.50018024,,69.1557312,67.90786743,6.165154934,0.201494902,,0.200459704,0.203790903
17:04:19,5.141091824,6.131821156,11.49551964,,69.1557312,67.90786743,6.131821156,0.201462701,,0.200631395,0.203973293
17:04:20,5.136184216,6.154406071,11.50018024,,69.1557312,67.90786743,6.154406071,0.201655805,,0.200373903,0.204026893
17:04:21,5.120504856,6.032543182,11.50671005,,69.17725372,67.90786743,6.032543182,0.201848999,,0.200169995,0.203984007
17:04:22,5.111876011,6.026268005,11.50671005,,69.1557312,67.90786743,6.026268005,0.201967001,,0.200406104,0.204048395
17:04:23,5.103233814,6.091062069,11.49085045,,69.1557312,67.90786743,6.091062069,0.202042103,,0.2003095,0.204134196
17:04:24,5.096433163,6.094168186,11.49271965,,69.1557312,67.90786743,6.094168186,0.202224493,,0.202433899,0.204241499
17:04:25,5.10539484,6.135418892,11.49085045,,69.17725372,67.90786743,6.135418892,0.202256694,,0.202616304,0.204166397
17:04:26,5.098289013,6.141839981,11.49178028,,69.1557312,67.92938232,6.141839981,0.202385396,,0.201124907,0.204220101
17:04:27,5.067893028,6.071358204,11.48711967,,69.1557312,67.92938232,6.071358204,0.202492699,,0.201317996,0.204155698
17:04:28,5.066958904,6.077847004,11.47122955,,69.1557312,67.95089722,6.077847004,0.202589303,,0.203732103,0.204123497
17:04:29,5.072556973,6.122044086,11.47029018,,69.13421631,67.95089722,6.122044086,0.202492699,,0.202884495,0.204134196
17:04:30,5.091170788,6.085883141,11.47402954,,69.11270142,67.95089722,6.085883141,0.202535599,,0.201393202,0.204155698
17:04:31,5.115883827,6.010287762,11.44781971,,69.09118652,67.95089722,6.010287762,0.202964798,,0.201908201,0.204177096
17:04:32,5.145996094,6.029667854,11.45438004,,69.06967163,67.97241211,6.029667854,0.203018397,,0.201178595,0.204166397
17:04:33,5.145996094,6.048726082,11.46187019,,69.04815674,67.95089722,6.048726082,0.202900395,,0.200352401,0.2041879
17:04:34,5.128195763,6.072657108,11.45905972,,69.02664185,67.97241211,6.072657108,0.203039899,,0.201618493,0.204123497
17:04:35,5.092100143,6.014482975,11.45718956,,69.02664185,67.97241211,6.014482975,0.203072101,,0.201811597,0.204155698
17:04:36,5.065092087,6.070580006,11.44781971,,69.02664185,67.97241211,6.070580006,0.203115001,,0.202830896,0.204069898
17:04:37,5.058551788,6.002412796,11.45718956,,69.02664185,67.97241211,6.002412796,0.203404695,,0.200685099,0.204177096
17:04:38,5.055120945,6.040116787,11.45905972,,69.02664185,67.97241211,6.040116787,0.203544095,,0.202637702,0.204177096
17:04:39,5.04638195,6.115086079,11.46000004,,69.02664185,67.97241211,6.115086079,0.203737304,,0.2019618,0.204134196
17:04:40,5.045756817,5.965528011,11.45438004,,69.02664185,67.97241211,5.965528011,0.203887507,,0.201264396,0.204166397
17:04:41,5.057304859,5.892136097,11.44594955,,69.02664185,67.97241211,5.892136097,0.204005495,,0.201768696,0.203984007
17:04:42,5.055120945,5.900424957,11.46187019,,69.04815674,67.993927,5.900424957,0.204112798,,0.201897398,0.203908905
17:04:43,5.052001953,5.947265148,11.45156956,,69.04815674,67.993927,5.947265148,0.204241499,,0.201886699,0.203619197
17:04:44,5.057304859,5.976617813,11.43657017,,69.04815674,67.993927,5.976617813,0.204381004,,0.202069104,0.203554899
17:04:45,5.060109138,5.969226837,11.44968987,,69.06967163,67.993927,5.969226837,0.204391703,,0.201983303,0.203468993
17:04:46,5.04450798,5.944879055,11.46092987,,69.04815674,67.993927,5.944879055,0.204456106,,0.202337295,0.203436896
17:04:47,5.014100075,5.979517937,11.44876003,,69.04815674,67.993927,5.979517937,0.204434603,,0.201382399,0.203351006
17:04:48,5.028542995,5.965792179,11.42531013,,69.02664185,67.993927,5.965792179,0.204552695,,0.202165604,0.203147203
17:04:49,5.023523808,5.979783058,11.39898014,,69.02664185,67.97241211,5.979783058,0.204423904,,0.202573299,0.203029096
17:04:50,5.013784885,5.880620003,11.43469048,,69.02664185,67.97241211,5.880620003,0.2048316,,0.205663294,0.202975497
17:04:51,5.03073597,5.954682827,11.43469048,,69.02664185,67.97241211,5.954682827,0.204863802,,0.2014575,0.202900395
17:04:52,5.013784885,5.952565193,11.43937969,,69.02664185,67.993927,5.952565193,0.205003306,,0.201532602,0.202771604
